title: EEG-recording_ActualElectrodes, recorded: 23.05.19 01.34.31, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:128, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:1333, units:emotiv
114,7326,9441,15520,15133,13153,11743,6110,32,4382,2975,10590,10657,11680,7584,
115,7390,9377,15520,14749,13473,11167,5598,32,4574,3999,11038,10913,11936,8160,
116,7454,9569,15328,14749,12257,10527,4510,32,4382,5215,11934,11745,12896,9120,
117,7518,9185,15264,14621,12065,9631,3934,32,4446,5023,11614,11681,13152,8736,
118,7582,9377,15648,14685,13537,10399,5086,32,5278,5663,11166,11809,14112,8481,
119,7646,9249,15648,14685,14049,11871,6046,32,5598,7327,11998,12641,15072,8865,
120,7710,9377,15584,15197,13473,11231,5470,32,5022,7519,12190,12577,14752,8417,
121,7774,9185,15456,15133,13281,9247,4766,32,4446,5471,10910,10913,13792,7393,
122,7838,9057,15072,14877,12577,8479,4574,32,4574,4127,10078,9377,12768,7649,
123,7902,8865,14880,14749,11745,9439,5214,32,5086,5279,10782,9953,12512,8481,
124,7966,9121,15328,15133,12001,10015,5534,32,5214,6239,11550,10849,12704,8353,
125,8030,9249,15648,15197,12193,9119,4574,32,5214,5599,11678,10721,12960,8033,
126,8094,9249,15456,14685,12833,8607,3998,32,5022,5599,11678,11425,14304,8417,
127,8158,9249,15136,14493,13729,9887,4766,32,4958,6239,12062,12641,14880,8737,
244,15646,9249,15136,15005,12961,10975,5278,32,5150,6687,12766,12769,14176,8737,
0,30,9953,15392,15005,11617,10527,5150,32,5022,6367,12126,10913,13408,8673,
1,94,9761,15072,14557,11617,10015,5342,32,4382,4383,9886,7713,11680,7840,
2,158,9441,15136,14685,12321,10527,5726,32,4254,2335,8926,7009,10592,7328,
3,222,9313,15584,14749,14113,12447,5534,32,4446,2527,10014,9441,12256,7776,
4,286,9633,15584,15005,15137,12511,4254,32,4638,3103,10334,10465,12768,8353,
5,350,8993,15328,15069,13729,10015,3550,32,4510,2911,9886,10657,12320,8353,
6,414,8673,15648,15133,14305,9183,3358,32,4510,2783,9950,11105,13536,7905,
7,478,8609,15456,14942,1505,10207,2206,32,4382,2271,9502,10273,13792,7713,
8,542,9249,15200,15070,2081,9951,1630,32,4766,2591,9374,10465,13920,8161,
9,606,9057,15776,14814,1569,9247,2782,32,5406,4831,10270,12706,32,8417,
10,670,8801,15904,14814,4577,8927,3486,32,5214,5407,10334,12706,1376,8161,
