title: EEG-recording_3, recorded: 16.02.23 04.36.02, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:128, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:1531, units:emotiv
79,7767,7689,8640,9149,8813,8406,8473,8471,7853,9001,9661,8756,8936,7657
80,7769,7686,8643,9150,8808,8393,8473,8464,7857,9001,9661,8762,8941,7659
81,7770,7684,8645,9147,8806,8393,8476,8471,7861,9001,9659,8763,8940,7660
82,7771,7685,8648,9149,8804,8395,8472,8475,7857,9001,9661,8762,8942,7667
83,7763,7686,8646,9152,8804,8399,8471,8467,7856,9001,9661,8761,8940,7660
84,7764,7685,8644,9147,8804,8396,8471,8468,7854,9001,9660,8760,8937,7659
85,7771,7686,8644,9146,8806,8395,8473,8477,7854,9001,9661,8759,8934,7660
86,7770,7685,8639,9144,8802,8393,8473,8476,7858,9001,9661,8763,8935,7658
87,7764,7685,8639,9141,8799,8397,8467,8474,7859,9001,9660,8763,8938,7658
88,7765,7688,8642,9146,8805,8399,8466,8477,7855,9001,9659,8757,8939,7661
89,7769,7689,8644,9150,8807,8393,8472,8476,7852,9001,9660,8759,8942,7664
90,7769,7691,8648,9149,8808,8398,8480,8473,7857,9001,9658,8759,8941,7660
91,7774,7689,8649,9148,8805,8395,8474,8472,7862,9001,9658,8757,8945,7661
92,7767,7686,8643,9148,8805,8396,8472,8472,7863,9001,9656,8756,8941,7656
93,7763,7687,8639,9143,8805,8390,8468,8470,7860,9001,9664,8762,8940,7660
94,7760,7689,8640,9146,8811,8394,8473,8471,7857,9001,9667,8760,8940,7661
95,7766,7690,8643,9147,8806,8395,8473,8472,7852,9003,9665,8759,8941,7661
96,7765,7690,8643,9147,8805,8405,8474,8472,7851,8997,9661,8761,8940,7658
97,7768,7687,8643,9147,8807,8398,8474,8475,7859,8995,9661,8762,8945,7663
98,7767,7688,8641,9152,8812,8397,8478,8478,7860,8995,9659,8759,8945,7665
99,7769,7688,8643,9147,8807,8397,8475,8474,7854,8988,9659,8761,8942,7663
100,7767,7687,8644,9144,8806,8397,8472,8472,7858,8991,9658,8762,8941,7658
101,7767,7687,8643,9148,8807,8395,8470,8474,7862,9001,9657,8762,8943,7662
102,7769,7686,8641,9148,8809,8394,8473,8475,7861,8998,9662,8763,8942,7664
103,7769,7684,8643,9143,8808,8393,8474,8475,7857,8995,9661,8763,8943,7666
104,7768,7689,8645,9145,8803,8394,8473,8473,7856,8999,9658,8763,8942,7666
105,7766,7690,8639,9146,8806,8398,8476,8474,7857,8998,9660,8763,8932,7658
106,7765,7685,8639,9144,8806,8392,8476,8476,7858,9000,9661,8763,8933,7658
107,7764,7688,8645,9148,8806,8390,8472,8474,7858,8999,9659,8757,8941,7657
108,7771,7692,8644,9145,8805,8388,8468,8472,7858,8991,9663,8758,8941,7659
109,7768,7688,8639,9142,8808,8396,8473,8474,7856,8995,9663,8758,8934,7656
110,7762,7685,8640,9142,8805,8395,8467,8475,7852,9003,9663,8757,8941,7659
111,7759,7688,8644,9145,8809,8399,8468,8477,7857,9000,9662,8754,8941,7655
112,7772,7688,8646,9141,8805,8391,8471,8478,7861,8999,9665,8760,8939,7659
113,7770,7684,8647,9145,8804,8392,8478,8473,7855,9002,9663,8761,8939,7660
114,7767,7683,8645,9148,8808,8393,8472,8469,7850,9002,9662,8760,8942,7661
115,7767,7687,8641,9153,8815,8399,8470,8474,7856,9000,9661,8759,8938,7661
116,7769,7692,8640,9149,8807,8396,8470,8475,7862,8999,9661,8760,8938,7663
117,7765,7689,8643,9143,8801,8395,8470,8472,7859,8999,9660,8760,8940,7662
118,7766,7682,8645,9143,8803,8396,8468,8474,7859,8999,9658,8760,8941,7665
119,7765,7685,8643,9145,8806,8393,8473,8477,7865,8999,9663,8761,8940,7666
120,7761,7690,8645,9145,8804,8394,8476,8476,7858,8999,9667,8763,8942,7661
121,7767,7686,8650,9143,8802,8396,8470,8475,7851,8999,9665,8761,8945,7659
122,7768,7684,8647,9143,8809,8396,8471,8476,7858,8999,9658,8758,8938,7663
123,7769,7688,8641,9141,8804,8390,8469,8475,7859,9000,9657,8762,8937,7669
124,7768,7688,8640,9145,8802,8397,8466,8474,7855,8998,9659,8763,8941,7664
125,7769,7686,8642,9146,8802,8397,8466,8474,7858,8999,9663,8759,8941,7666
126,7764,7690,8642,9146,8807,8396,8476,8474,7859,9001,9661,8754,8934,7664
127,7769,7690,8641,9141,8802,8389,8472,8473,7853,8995,9661,8759,8941,7665
240,7769,7689,8639,9144,8802,8400,8472,8477,7855,8986,9659,8757,8944,7663
0,7768,7689,8640,9144,8803,8395,8473,8479,7862,8991,9657,8756,8944,7665
1,7762,7687,8643,9147,8807,8391,8475,8475,7860,8999,9659,8757,8940,7659
2,7767,7684,8644,9145,8806,8393,8468,8473,7852,8997,9660,8760,8941,7660
3,7771,7686,8642,9147,8810,8399,8470,8479,7854,8996,9653,8760,8944,7662
4,7769,7689,8643,9147,8810,8391,8473,8482,7855,8999,9655,8758,8944,7663
5,7760,7689,8645,9146,8809,8393,8468,8475,7852,9000,9666,8759,8938,7661
6,7762,7690,8643,9145,8806,8399,8467,8469,7856,8997,9665,8760,8940,7661
7,7770,7692,8642,9142,8806,8394,8471,8476,7865,8997,9661,8759,8948,7666
8,7767,7688,8642,9144,8809,8391,8472,8481,7862,8999,9661,8758,8945,7664
9,7766,7683,8642,9142,8806,8389,8470,8474,7854,8999,9662,8760,8942,7664
10,7767,7686,8643,9140,8807,8395,8474,8469,7857,8998,9660,8757,8944,7665
11,7772,7690,8645,9142,8803,8392,8473,8476,7861,8999,9663,8756,8945,7665
12,7767,7687,8643,9146,8805,8395,8470,8481,7861,8999,9661,8759,8941,7659
13,7768,7687,8643,9144,8802,8392,8467,8480,7858,8999,9659,8760,8945,7667
14,7768,7690,8645,9145,8804,8395,8474,8478,7855,8999,9656,8753,8943,7663
15,7773,7688,8646,9146,8803,8395,8469,8477,7857,8997,9658,8758,8939,7658
16,7768,7686,8645,9145,8803,8402,8468,8480,7860,8996,9658,8760,8936,7658
17,7766,7683,8642,9143,8804,8394,8471,8481,7856,8999,9660,8760,8941,7665
18,7768,7682,8640,9146,8812,8395,8473,8482,7853,8996,9661,8758,8938,7661
19,7772,7684,8644,9141,8806,8394,8463,8479,7856,8989,9661,8759,8940,7661
20,7766,7686,8643,9140,8800,8393,8467,8479,7861,8995,9663,8759,8945,7662
21,7766,7685,8640,9141,8806,8392,8472,8479,7863,9002,9664,8761,8944,7662
22,7768,7688,8642,9146,8810,8394,8467,8479,7859,8999,9665,8765,8940,7661
23,7766,7689,8647,9145,8807,8396,8468,8479,7857,8997,9667,8765,8940,7660
24,7767,7685,8650,9143,8808,8399,8472,8475,7866,8998,9666,8762,8941,7661
25,7768,7686,8644,9145,8810,8403,8478,8474,7865,8996,9662,8758,8941,7659
26,7770,7691,8640,9146,8804,8396,8474,8473,7852,8997,9663,8761,8944,7663
27,7767,7694,8644,9146,8806,8399,8474,8475,7852,9001,9661,8759,8941,7666
28,7771,7691,8647,9143,8806,8396,8475,8474,7857,9001,9659,8760,8941,7667
29,7758,7688,8642,9148,8812,8398,8476,8474,7856,9000,9659,8760,8938,7662
30,7755,7689,8640,9149,8807,8393,8471,8476,7853,8998,9662,8761,8940,7667
31,7764,7689,8645,9149,8803,8398,8475,8472,7856,8995,9660,8759,8936,7667
32,7775,7687,8647,9149,8804,8396,8475,8475,7862,8998,9662,8763,8940,7666
33,7769,7686,8644,9158,8813,8401,8478,8477,7861,9001,9664,8763,8940,7661
34,7767,7687,8644,9155,8809,8398,8481,8470,7855,8999,9665,8759,8937,7669
35,7769,7687,8648,9146,8802,8399,8479,8467,7856,8996,9660,8756,8933,7668
36,7771,7687,8647,9147,8804,8399,8472,8475,7859,8999,9655,8754,8939,7659
37,7768,7690,8643,9155,8810,8400,8478,8475,7855,8999,9659,8753,8940,7658
38,7765,7692,8641,9151,8811,8395,8481,8470,7854,8996,9662,8761,8937,7664
39,7763,7689,8640,9144,8811,8391,8478,8478,7858,8997,9664,8765,8938,7662
40,7760,7686,8642,9147,8813,8396,8478,8482,7857,8999,9666,8757,8941,7658
41,7762,7689,8644,9148,8809,8398,8478,8472,7856,8999,9661,8757,8949,7664
42,7765,7688,8642,9147,8811,8403,8477,8470,7859,8999,9656,8760,8942,7661
43,7767,7683,8644,9147,8811,8400,8474,8477,7859,8998,9667,8760,8935,7666
44,7765,7684,8644,9149,8808,8400,8479,8476,7857,9000,9667,8759,8939,7665
45,7769,7687,8641,9149,8803,8393,8477,8470,7855,8995,9658,8761,8945,7664
46,7763,7689,8643,9152,8811,8398,8475,8472,7857,8982,9659,8758,8940,7662
47,7766,7688,8646,9148,8808,8394,8474,8475,7858,8984,9666,8762,8943,7668
48,7768,7685,8645,9146,8805,8399,8478,8473,7861,8999,9657,8761,8943,7664
49,7768,7682,8645,9142,8806,8399,8472,8472,7862,9001,9655,8757,8938,7664
50,7765,7686,8645,9140,8811,8401,8471,8475,7859,8995,9661,8759,8938,7662
51,7768,7689,8642,9140,8805,8397,8473,8476,7858,8999,9662,8761,8944,7665
52,7769,7687,8641,9144,8802,8395,8476,8475,7864,9000,9656,8757,8937,7668
53,7769,7686,8641,9142,8803,8393,8471,8477,7862,8996,9655,8759,8935,7667
54,7767,7686,8643,9138,8805,8395,8470,8477,7854,8998,9661,8761,8942,7663
55,7767,7683,8642,9140,8805,8393,8471,8476,7859,8999,9663,8758,8944,7664
56,7771,7683,8639,9144,8805,8387,8470,8476,7864,8998,9660,8758,8938,7664
57,7767,7685,8640,9144,8806,8389,8470,8476,7856,8999,9657,8758,8938,7659
58,7759,7686,8644,9142,8803,8392,8469,8476,7854,8998,9658,8756,8944,7661
59,7758,7689,8640,9143,8804,8396,8476,8478,7855,8998,9658,8756,8939,7659
60,7772,7691,8639,9142,8801,8391,8477,8474,7852,8999,9658,8760,8942,7659
61,7767,7690,8641,9144,8803,8399,8476,8473,7853,8998,9655,8756,8942,7656
62,7764,7688,8641,9144,8805,8400,8471,8475,7855,9000,9661,8755,8938,7661
63,7764,7690,8641,9145,8811,8403,8476,8475,7853,8996,9664,8756,8935,7660
64,7769,7688,8642,9142,8810,8397,8476,8473,7854,8986,9662,8761,8943,7665
65,7763,7686,8643,9147,8812,8405,8476,8473,7858,8991,9660,8759,8943,7665
66,7766,7687,8645,9147,8808,8401,8473,8469,7857,9002,9660,8758,8943,7664
67,7768,7690,8642,9143,8811,8397,8473,8469,7858,8999,9659,8762,8942,7661
68,7770,7687,8640,9143,8812,8396,8475,8476,7859,8995,9663,8763,8941,7667
69,7772,7685,8644,9148,8807,8399,8480,8477,7858,9001,9662,8755,8938,7664
70,7769,7685,8643,9147,8802,8398,8480,8474,7857,9000,9658,8755,8937,7659
71,7766,7688,8641,9147,8805,8400,8480,8476,7855,8996,9663,8761,8940,7664
72,7770,7691,8640,9151,8809,8398,8484,8473,7857,8998,9661,8761,8942,7662
73,7772,7692,8643,9151,8807,8395,8483,8467,7854,8998,9660,8758,8939,7657
74,7763,7692,8649,9152,8809,8400,8485,8472,7850,8995,9661,8754,8935,7657
75,7762,7688,8648,9151,8807,8396,8482,8476,7852,8996,9662,8760,8941,7662
76,7760,7687,8639,9148,8811,8398,8480,8473,7856,9002,9661,8761,8940,7660
77,7762,7686,8640,9142,8808,8394,8472,8473,7859,9002,9663,8759,8941,7664
78,7758,7686,8645,9143,8810,8396,8476,8472,7860,8998,9662,8758,8940,7658
79,7764,7686,8641,9146,8810,8392,8474,8473,7853,9001,9664,8762,8939,7659
80,7764,7688,8640,9149,8811,8401,8475,8480,7852,8999,9660,8759,8937,7662
81,7766,7687,8645,9145,8807,8396,8475,8480,7863,8990,9659,8761,8939,7663
82,7766,7689,8642,9149,8809,8394,8475,8475,7867,8992,9662,8761,8938,7657
83,7769,7690,8637,9150,8809,8398,8471,8476,7860,9003,9661,8759,8942,7663
84,7765,7687,8644,9150,8810,8404,8473,8477,7858,8999,9658,8758,8943,7667
85,7763,7686,8650,9148,8806,8397,8475,8473,7859,8987,9662,8763,8941,7666
86,7768,7687,8647,9147,8805,8390,8473,8473,7861,8990,9662,8764,8942,7662
87,7766,7686,8646,9147,8811,8395,8470,8474,7863,9001,9658,8759,8944,7665
88,7766,7686,8644,9149,8809,8397,8467,8472,7859,9001,9661,8760,8938,7667
89,7768,7686,8636,9145,8805,8398,8469,8472,7859,8999,9659,8764,8935,7661
90,7765,7685,8639,9143,8802,8394,8470,8474,7858,9001,9659,8758,8939,7661
91,7763,7685,8643,9148,8803,8396,8470,8475,7857,9001,9659,8750,8937,7663
92,7773,7685,8639,9143,8801,8392,8464,8474,7859,8998,9659,8761,8943,7666
93,7767,7687,8640,9142,8803,8395,8467,8474,7861,9000,9660,8763,8946,7662
94,7762,7688,8646,9144,8800,8389,8469,8476,7861,8999,9664,8759,8947,7663
95,7762,7686,8642,9149,8806,8392,8475,8474,7862,8998,9660,8760,8941,7659
96,7766,7684,8638,9146,8806,8393,8472,8472,7862,9001,9661,8759,8941,7662
97,7762,7687,8639,9146,8808,8400,8474,8474,7861,8998,9660,8752,8940,7664
98,7769,7687,8640,9147,8807,8392,8470,8475,7858,8993,9657,8757,8940,7665
99,7764,7687,8641,9150,8808,8392,8471,8474,7854,8995,9659,8764,8936,7660
100,7764,7688,8640,9145,8806,8393,8471,8472,7859,8999,9663,8760,8940,7659
101,7768,7691,8638,9140,8809,8397,8475,8473,7865,8996,9657,8759,8945,7661
102,7766,7688,8640,9145,8811,8399,8475,8477,7854,8996,9656,8764,8943,7663
103,7768,7686,8645,9151,8809,8397,8474,8476,7852,8997,9664,8762,8938,7664
104,7772,7691,8644,9149,8806,8396,8475,8472,7863,8997,9662,8756,8941,7661
105,7768,7695,8643,9148,8806,8402,8475,8472,7863,8999,9664,8762,8945,7662
106,7760,7691,8645,9151,8812,8405,8476,8475,7858,8999,9670,8765,8942,7663
107,7767,7689,8645,9149,8809,8391,8476,8472,7858,8995,9664,8763,8939,7665
108,7766,7691,8643,9152,8811,8398,8475,8470,7856,8996,9657,8757,8935,7655
109,7768,7690,8645,9153,8810,8404,8469,8472,7856,9002,9663,8760,8939,7659
110,7772,7687,8642,9149,8807,8404,8471,8473,7860,8995,9662,8763,8941,7663
111,7774,7685,8641,9147,8804,8396,8471,8471,7855,8982,9657,8761,8939,7666
112,7765,7686,8645,9153,8808,8400,8471,8472,7857,8981,9659,8755,8930,7658
113,7765,7690,8645,9146,8800,8392,8466,8476,7863,8990,9661,8762,8935,7662
114,7765,7692,8640,9140,8805,8393,8473,8474,7860,9000,9660,8763,8943,7663
115,7764,7685,8643,9143,8811,8392,8472,8472,7856,9007,9663,8757,8945,7662
116,7758,7682,8645,9148,8811,8395,8471,8476,7860,9004,9658,8757,8942,7658
117,7761,7687,8641,9145,8806,8392,8473,8475,7862,8998,9655,8763,8944,7662
118,7767,7688,8638,9146,8805,8395,8475,8474,7860,9000,9661,8762,8943,7666
119,7766,7685,8642,9152,8806,8400,8475,8477,7857,9000,9659,8759,8941,7663
120,7766,7686,8644,9152,8809,8398,8474,8478,7856,8995,9657,8759,8944,7661
121,7768,7688,8643,9149,8810,8397,8473,8473,7859,8998,9662,8761,8945,7662
122,7773,7690,8647,9149,8806,8397,8473,8470,7862,9001,9664,8763,8942,7666
123,7768,7690,8645,9152,8810,8399,8476,8471,7860,8993,9658,8759,8941,7663
124,7768,7687,8641,9150,8805,8389,8473,8471,7856,8991,9658,8760,8947,7664
125,7764,7687,8645,9150,8805,8395,8473,8474,7856,9001,9659,8761,8944,7666
126,7763,7686,8648,9147,8807,8397,8475,8471,7858,9000,9662,8761,8941,7672
127,7763,7687,8641,9149,8808,8397,8477,8470,7857,8993,9658,8757,8936,7664
240,7771,7689,8643,9148,8800,8392,8466,8474,7856,8995,9658,8757,8940,7664
0,7764,7689,8648,9147,8802,8400,8470,8475,7859,8998,9667,8756,8939,7663
1,7762,7686,8642,9141,8803,8397,8475,8473,7854,8997,9674,8756,8941,7665
2,7761,7687,8636,9144,8805,8394,8475,8477,7852,8999,9668,8757,8942,7664
3,7766,7686,8641,9146,8805,8389,8469,8480,7861,8997,9666,8758,8943,7663
4,7768,7686,8644,9147,8809,8394,8472,8474,7861,8996,9663,8758,8939,7660
5,7768,7690,8643,9146,8804,8399,8471,8471,7850,8998,9656,8760,8935,7663
6,7766,7687,8645,9146,8804,8398,8471,8476,7853,9000,9656,8759,8937,7664
7,7766,7681,8644,9146,8808,8396,8478,8478,7861,8999,9657,8760,8942,7661
8,7768,7684,8641,9146,8805,8396,8477,8477,7858,8999,9660,8763,8946,7662
9,7766,7686,8643,9147,8804,8400,8473,8472,7855,8998,9662,8762,8938,7659
10,7767,7684,8646,9148,8807,8399,8473,8470,7854,8998,9662,8762,8937,7663
11,7763,7689,8647,9149,8813,8402,8476,8472,7857,8995,9660,8762,8943,7662
12,7767,7692,8644,9147,8807,8396,8472,8476,7859,8994,9664,8763,8943,7664
13,7768,7684,8639,9146,8808,8399,8475,8475,7862,8996,9662,8762,8939,7662
14,7770,7680,8640,9143,8804,8395,8471,8473,7863,9003,9659,8764,8944,7665
15,7768,7683,8645,9146,8806,8398,8473,8473,7858,8997,9658,8761,8935,7660
16,7771,7683,8644,9151,8802,8396,8475,8474,7853,8982,9659,8759,8931,7666
17,7766,7689,8642,9152,8801,8401,8475,8473,7856,8985,9658,8756,8936,7660
18,7766,7690,8646,9146,8803,8397,8470,8471,7856,9004,9660,8757,8938,7656
19,7767,7683,8648,9151,8806,8399,8478,8474,7854,9001,9660,8756,8932,7660
20,7770,7683,8644,9151,8805,8401,8479,8476,7856,8980,9657,8756,8937,7665
21,7767,7690,8639,9148,8808,8403,8471,8472,7856,8985,9657,8760,8937,7662
22,7765,7689,8638,9146,8812,8398,8473,8473,7853,9003,9662,8760,8932,7662
23,7770,7690,8643,9147,8812,8393,8478,8477,7855,9000,9663,8756,8939,7665
24,7771,7691,8645,9149,8811,8394,8472,8474,7859,8996,9658,8757,8940,7660
25,7766,7686,8646,9147,8806,8394,8466,8470,7862,9002,9657,8761,8935,7658
26,7761,7686,8647,9148,8810,8402,8472,8475,7857,8991,9657,8758,8932,7659
27,7769,7687,8643,9149,8813,8399,8474,8476,7851,8982,9661,8760,8938,7663
28,7767,7682,8639,9149,8813,8400,8478,8471,7856,8996,9660,8764,8941,7661
29,7764,7686,8642,9145,8805,8396,8477,8473,7861,9001,9661,8764,8944,7662
30,7762,7689,8643,9150,8807,8401,8477,8475,7860,8994,9657,8761,8936,7659
31,7769,7681,8639,9149,8804,8396,8473,8473,7858,8998,9657,8765,8937,7662
32,7766,7680,8640,9147,8806,8398,8477,8475,7858,9002,9659,8764,8941,7664
33,7766,7685,8648,9147,8806,8393,8475,8478,7857,8999,9662,8760,8941,7667
34,7764,7687,8646,9148,8806,8393,8476,8474,7860,8998,9661,8755,8937,7663
35,7765,7686,8640,9145,8801,8394,8477,8473,7862,9002,9658,8758,8941,7667
36,7766,7691,8643,9146,8804,8401,8476,8476,7857,8998,9658,8761,8941,7663
37,7766,7690,8646,9142,8807,8398,8468,8473,7856,8991,9660,8762,8940,7659
38,7765,7686,8643,9145,8808,8393,8470,8471,7862,8989,9661,8760,8940,7665
39,7770,7688,8646,9152,8810,8394,8474,8474,7863,8992,9658,8759,8938,7667
40,7772,7689,8648,9149,8809,8395,8471,8473,7859,8994,9658,8759,8942,7663
41,7763,7688,8639,9143,8811,8398,8473,8473,7862,8998,9658,8756,8941,7660
42,7767,7687,8640,9143,8814,8396,8474,8476,7864,8999,9659,8755,8941,7660
43,7772,7688,8646,9149,8812,8395,8473,8476,7853,8997,9656,8756,8942,7655
44,7769,7687,8643,9149,8805,8393,8471,8476,7849,8997,9658,8760,8942,7662
45,7758,7689,8639,9148,8814,8400,8476,8476,7858,8999,9657,8759,8934,7660
46,7765,7689,8643,9144,8812,8397,8471,8474,7862,8997,9659,8759,8939,7662
47,7767,7686,8646,9148,8804,8403,8473,8474,7859,8998,9661,8757,8944,7663
48,7768,7686,8641,9147,8798,8393,8471,8477,7855,8998,9662,8761,8943,7667
49,7763,7686,8641,9143,8805,8391,8467,8478,7855,8997,9660,8762,8938,7664
50,7768,7683,8645,9141,8805,8393,8468,8473,7854,8997,9664,8762,8942,7664
51,7772,7683,8643,9153,8804,8397,8476,8470,7858,8998,9663,8761,8940,7658
52,7768,7682,8639,9155,8802,8392,8475,8475,7862,8994,9658,8763,8937,7661
53,7764,7681,8646,9143,8801,8394,8472,8476,7860,8990,9658,8759,8935,7663
54,7767,7682,8650,9137,8802,8394,8474,8473,7857,8992,9660,8757,8937,7660
55,7769,7687,8644,9143,8806,8393,8475,8475,7856,8997,9659,8761,8941,7661
56,7767,7689,8646,9147,8809,8398,8470,8477,7858,8996,9660,8761,8939,7663
57,7769,7687,8649,9143,8806,8399,8466,8473,7857,8995,9660,8760,8937,7665
58,7770,7686,8644,9144,8806,8399,8469,8472,7861,8996,9658,8758,8938,7663
59,7770,7686,8643,9143,8808,8392,8469,8478,7859,8996,9662,8761,8947,7666
60,7762,7687,8645,9143,8808,8393,8471,8482,7854,8996,9660,8759,8943,7662
61,7762,7688,8644,9144,8800,8394,8468,8478,7854,8996,9656,8757,8936,7662
62,7760,7690,8641,9148,8805,8399,8475,8473,7859,8996,9656,8757,8936,7659
63,7765,7687,8642,9141,8809,8389,8474,8473,7860,8996,9665,8762,8945,7662
64,7764,7684,8644,9140,8808,8390,8473,8475,7859,8996,9664,8760,8941,7660
65,7768,7686,8647,9145,8801,8392,8471,8475,7860,8996,9661,8757,8935,7662
66,7769,7689,8644,9150,8809,8400,8476,8475,7858,8996,9663,8757,8937,7659
67,7769,7688,8641,9149,8810,8399,8475,8472,7853,8996,9663,8760,8943,7661
68,7766,7686,8642,9148,8806,8401,8474,8472,7853,8996,9658,8761,8943,7664
69,7765,7687,8645,9143,8803,8399,8472,8474,7855,8996,9660,8762,8946,7665
70,7764,7689,8646,9144,8805,8395,8471,8472,7856,8996,9662,8761,8942,7662
71,7763,7688,8645,9149,8806,8397,8474,8471,7856,8996,9658,8757,8935,7665
72,7765,7686,8645,9147,8804,8398,8474,8474,7854,8996,9658,8758,8939,7667
73,7767,7688,8641,9143,8806,8398,8475,8476,7858,8996,9660,8762,8942,7660
74,7768,7687,8638,9144,8802,8393,8471,8475,7865,8996,9659,8762,8943,7661
75,7764,7686,8643,9145,8804,8394,8470,8476,7861,8996,9656,8758,8940,7659
76,7767,7689,8649,9139,8810,8392,8467,8475,7856,8996,9660,8759,8940,7658
77,7765,7690,8641,9142,8809,8400,8472,8473,7858,8996,9659,8757,8939,7658
78,7768,7685,8640,9143,8797,8395,8469,8474,7854,8996,9657,8757,8940,7665
79,7765,7686,8646,9142,8806,8395,8470,8474,7853,8996,9656,8756,8938,7658
80,7767,7687,8641,9137,8813,8395,8468,8472,7860,8996,9659,8759,8942,7659
81,7764,7687,8635,9144,8807,8400,8467,8477,7861,8996,9659,8758,8938,7659
82,7770,7688,8641,9146,8802,8388,8466,8480,7857,8996,9665,8758,8940,7662
83,7769,7686,8639,9144,8810,8390,8475,8474,7859,8996,9667,8757,8945,7661
84,7766,7682,8633,9143,8809,8391,8473,8474,7861,8996,9659,8761,8947,7663
85,7765,7683,8639,9143,8808,8392,8467,8480,7858,8994,9660,8761,8943,7664
86,7767,7688,8642,9139,8805,8392,8470,8481,7856,8997,9665,8760,8946,7666
87,7765,7687,8637,9146,8804,8394,8473,8477,7859,8997,9661,8763,8944,7665
88,7762,7679,8639,9151,8806,8395,8471,8474,7858,8988,9658,8761,8940,7665
89,7764,7679,8641,9146,8807,8395,8469,8474,7856,8990,9663,8761,8943,7669
90,7768,7689,8638,9148,8806,8401,8473,8478,7858,9002,9662,8760,8943,7665
91,7773,7693,8641,9155,8802,8396,8473,8477,7856,9003,9660,8760,8940,7664
92,7768,7688,8644,9154,8805,8396,8472,8474,7854,9001,9658,8759,8934,7662
93,7770,7684,8640,9144,8803,8394,8469,8474,7860,9004,9658,8761,8939,7668
94,7770,7688,8635,9142,8807,8398,8474,8473,7861,9001,9661,8758,8938,7662
95,7769,7691,8638,9140,8807,8392,8471,8471,7849,9000,9666,8759,8939,7660
96,7765,7691,8639,9145,8808,8394,8473,8472,7855,9003,9662,8763,8941,7660
97,7768,7686,8640,9145,8804,8392,8475,8474,7865,9000,9658,8765,8944,7664
98,7764,7683,8648,9145,8809,8398,8478,8474,7860,8996,9656,8759,8941,7661
99,7768,7682,8649,9146,8809,8395,8473,8472,7855,8997,9662,8758,8944,7662
100,7768,7685,8642,9151,8809,8395,8473,8473,7860,8998,9663,8762,8941,7660
101,7765,7687,8643,9148,8808,8396,8472,8477,7860,8996,9658,8763,8937,7656
102,7767,7688,8647,9147,8805,8400,8474,8477,7857,8996,9659,8759,8941,7654
103,7768,7688,8644,9151,8807,8399,8477,8474,7854,8998,9662,8756,8940,7659
104,7766,7687,8643,9150,8814,8399,8478,8474,7853,9000,9658,8758,8937,7665
105,7765,7689,8645,9151,8816,8401,8479,8470,7855,8999,9653,8761,8939,7665
106,7770,7693,8645,9152,8810,8398,8475,8466,7855,8999,9657,8765,8942,7666
107,7766,7692,8642,9155,8810,8403,8477,8467,7852,9000,9658,8762,8941,7663
108,7768,7690,8640,9160,8808,8399,8479,8471,7855,8999,9660,8760,8944,7663
109,7769,7690,8645,9162,8807,8398,8483,8475,7857,8999,9657,8759,8940,7663
110,7770,7688,8646,9153,8803,8399,8483,8476,7851,8998,9652,8761,8939,7670
111,7764,7687,8643,9152,8808,8406,8486,8475,7854,8991,9655,8757,8935,7665
112,7768,7688,8642,9151,8809,8397,8475,8476,7862,8991,9664,8757,8936,7666
113,7768,7688,8640,9146,8807,8395,8469,8476,7866,8999,9657,8754,8937,7662
114,7767,7684,8638,9138,8804,8386,8467,8477,7860,9001,9651,8756,8942,7660
115,7767,7683,8636,9139,8804,8383,8464,8479,7860,8998,9658,8760,8943,7657
116,7773,7682,8637,9140,8798,8382,8460,8479,7864,9001,9665,8760,8945,7658
117,7766,7681,8640,9137,8804,8387,8462,8479,7863,9000,9657,8755,8944,7658
118,7759,7684,8639,9132,8804,8382,8458,8480,7859,8996,9656,8755,8942,7659
119,7760,7684,8631,9136,8796,8382,8458,8479,7859,8998,9665,8757,8942,7662
120,7762,7685,8631,9138,8798,8391,8465,8477,7862,9000,9664,8757,8942,7664
121,7761,7688,8641,9139,8805,8389,8463,8475,7861,8998,9659,8761,8942,7665
122,7761,7685,8642,9144,8807,8392,8464,8476,7862,8996,9661,8764,8941,7659
123,7768,7685,8636,9146,8805,8399,8469,8476,7863,8999,9669,8761,8944,7663
124,7768,7689,8638,9147,8807,8402,8472,8473,7860,8995,9668,8758,8943,7665
125,7770,7689,8645,9150,8801,8394,8470,8472,7859,8991,9665,8766,8940,7665
126,7764,7688,8646,9157,8805,8403,8479,8474,7858,8999,9665,8768,8940,7662
127,7769,7690,8646,9155,8808,8404,8482,8467,7851,9003,9667,8763,8941,7668
240,7769,7692,8648,9156,8813,8405,8487,8463,7847,8996,9661,8757,8930,7668
0,7768,7693,8651,9158,8810,8403,8486,8472,7850,8998,9659,8765,8933,7670
1,7766,7693,8648,9159,8812,8407,8486,8476,7855,9004,9665,8771,8938,7666
